|BAT_NAME|RA|DEC|SNR|COUNTERPART_NAME|OTHER_NAME|CTPT_RA|CTPT_DEC|FLUX|FLUX_LO|FLUX_HI|CONTA|GAMM|GAMM|GAMM|CHI_SQ_R|REDSHIF|LUM|ASSOC_STREN|CL2|TYPE
934|SWIFTJ1750.7-3117|267.667|-31.284|13.04|Granat1747-312||267.6900|-31.2920|33.55|29.55|37.74|0.00|2.71|2.46|3.00|1.40|0.0000|NULL|4|14|LMXB
935|SWIFTJ1751.8-6019|267.983|-60.324|5.83|2MASXJ17515581-6019430||267.9825|-60.3286|15.01|10.62|19.87|0.00|2.02|1.57|2.54|1.50|-1.0000|NULL|0|2|Galaxy
936|SWIFTJ1752.1-2220|268.092|-22.331|71.98|XTEJ1752-223|SWIFTJ1752.1-2220|268.0628|-22.3423|283.98|278.38|289.62|0.00|1.83|1.80|1.86|5.40|0.0000|NULL|0|15|blackhole
937|SWIFTJ1753.5-0130|268.357|-1.456|474.43|SWIFTJ1753.5-0127|SWIFTJ175328.5-012704|268.3679|-1.4525|1802.06|1796.24|1807.89|0.00|1.76|1.75|1.76|35.80|0.0000|NULL|0|14|LMXB/BHC
938|SWIFTJ1754.6-2619|268.659|-26.323|5.55|IGRJ17544-2619||268.6070|-26.3330|15.31|10.95|20.25|0.00|2.34|1.79|2.95|1.90|0.0000|NULL|1|13|HMXB
939|SWIFTJ1758.3-3053|269.577|-30.889|6.00|IGRJ17585-3057||269.5200|-30.8630|16.07|12.29|20.22|0.00|2.74|2.27|3.30|0.50|0.0000|NULL|4|14|LMXB
940|SWIFTJ1758.5-2123|269.623|-21.376|22.42|IGRJ17586-2129||269.6438|-21.3892|58.30|54.69|62.01|0.00|2.92|2.79|3.06|5.90|0.0000|NULL|0|13|HMXB
941|SWIFTJ1759.9-2201|269.918|-22.020|11.17|XTEJ1759-220|IGRJ17597-2201|269.9396|-22.0275|26.38|22.82|30.18|0.00|3.07|2.73|3.46|0.70|0.0000|NULL|0|14|LMXB
942|SWIFTJ1800.3+6637|270.069|66.616|8.98|NGC6552||270.0304|66.6151|19.19|15.25|23.42|0.00|1.72|1.45|2.00|0.30|0.0265|43.49|0|5|Sy2
943|SWIFTJ1800.5+0808|270.137|8.136|7.66|V2301Oph||270.1458|8.1703|14.45|11.35|17.95|0.00|3.20|2.70|3.83|0.80|0.0000|NULL|4|9|CV/AMHer
944|SWIFTJ1801.1-2504|270.297|-25.072|709.04|GX5-1||270.2842|-25.0792|1412.12|1409.68|1414.56|0.00|5.84|5.83|5.85|367.90|0.0000|NULL|1|14|LMXB/NS
945|SWIFTJ1801.1-2544|270.305|-25.721|299.77|GRS1758-258|1RXSJ180112.6-254435|270.3012|-25.7433|1362.69|1356.90|1368.49|0.00|1.67|1.66|1.68|145.80|0.0000|NULL|0|14|LMXB/BH
946|SWIFTJ1801.5-2031|270.369|-20.535|344.95|GX9+1||270.3846|-20.5289|664.00|661.66|666.36|0.00|6.63|6.61|6.66|79.10|0.0000|NULL|1|14|LMXB/NS
947|SWIFTJ1802.7-2017|270.666|-20.287|41.72|SAXJ1802.7-2017|IGRJ18029-2016|270.6748|-20.2881|69.40|0.00|0.00|0.31|2.75|0.00|0.00|100.60|0.0000|NULL|0|13|HMXB
948|SWIFTJ1802.8-1455|270.692|-14.924|11.29|2MASXiJ1802473-145454|IGRJ18027-1455|270.6970|-14.9150|40.33|34.84|46.11|0.00|1.90|1.69|2.13|0.20|0.0360|44.08|0|4|Sy1
949|SWIFTJ1806.9-5003|271.726|-50.056|5.64|tetAra||271.6578|-50.0915|15.89|11.52|20.70|0.00|2.02|1.61|2.48|2.10|-1.0000|NULL|4|12|Star/X-ray
950|SWIFTJ1807.9+1124|271.945|11.369|6.22|2MASXJ18074992+1120494||271.9580|11.3470|24.73|18.66|31.26|0.00|1.32|0.90|1.72|0.60|0.0800|44.59|0|4|Sy1
951|SWIFTJ1807.9+0549|271.971|5.823|7.39|V426Oph||271.9655|5.8635|12.83|10.05|15.94|0.00|3.57|2.98|4.32|1.40|0.0000|NULL|0|9|CV/Dwarfnova
952|SWIFTJ1808.5-3655|272.115|-36.920|8.55|SAXJ1808.4-3658||272.1150|-36.9790|24.24|19.56|29.31|0.00|2.16|1.84|2.51|0.50|0.0000|NULL|1|14|LMXB
953|SWIFTJ1808.7-2024|272.157|-20.403|11.68|SGR1806-20|CXOUJ180839.3-202439|272.1638|-20.4110|50.80|44.90|56.94|0.00|1.65|1.47|1.84|1.40|0.0000|NULL|0|10|SGR
954|SWIFTJ1810.2-1903|272.553|-19.057|14.47|XTEJ1810-189||272.5863|-19.0697|54.61|49.60|59.81|0.00|2.05|1.90|2.20|2.10|0.0000|NULL|0|1|Transient
955|SWIFTJ1810.8-2610|272.700|-26.167|19.02|SAXJ1810.8-2609|V4722Sgr|272.6850|-26.1500|54.02|49.61|58.59|0.00|2.40|2.26|2.56|0.40|0.0000|NULL|0|14|LMXB
956|SWIFTJ1811.5-1925|272.872|-19.424|7.20|PSRJ1811-1925||272.8720|-19.4240|26.60|21.51|32.11|0.01|2.00|1.68|2.34|0.70|0.0000|NULL|4|10|Pulsar
957|SWIFTJ1813.6-1753|273.396|-17.889|10.23|IGRJ18135-1751|HESSJ1813-178|273.3629|-17.8489|37.46|31.93|43.31|0.00|1.91|1.66|2.17|1.80|0.0000|NULL|4|11|SNR/PWN
958|SWIFTJ1814.6-1709|273.645|-17.163|172.49|GX13+1|V5512Sgr|273.6315|-17.1574|348.29|345.84|350.74|0.00|5.75|5.71|5.79|12.60|0.0000|NULL|1|14|LMXB/NS
959|SWIFTJ1815.1-1208|273.786|-12.079|185.28|4U1812-12||273.7758|-12.0964|632.81|627.68|637.95|0.00|2.08|2.06|2.09|64.20|0.0000|NULL|0|14|LMXB/NS
960|SWIFTJ1816.0+4236|273.987|42.614|8.60|UGC11185NED02||274.0487|42.6608|19.22|15.09|23.69|0.00|1.79|1.51|2.10|2.20|0.0412|43.88|0|5|Sy2Galaxypair
961|SWIFTJ1815.8-1403|273.995|-14.022|761.26|GX17+2|NPSer|274.0058|-14.0364|1517.32|1514.88|1519.79|0.00|5.28|5.27|5.29|777.90|0.0000|NULL|1|14|LMXB/NS
962|SWIFTJ1816.1+4951|274.029|49.849|27.08|AMHer||274.0555|49.8678|36.17|33.76|38.69|0.00|3.18|3.03|3.33|3.50|0.0000|NULL|4|9|CV/AMHer
963|SWIFTJ1817.4-2510|274.355|-25.162|5.98|IGRJ18173-2509|XMMSL1J181722.2+250838|274.3424|-25.1452|14.46|11.25|17.88|0.00|3.10|2.65|3.65|1.90|0.0000|NULL|0|9|CV
964|SWIFTJ1817.8-3301|274.369|-32.998|9.08|XTEJ1817-330||274.4314|-33.0188|30.23|25.18|35.56|0.00|1.93|1.67|2.19|1.20|0.0000|NULL|1|15|XRB/BHC
965|SWIFTJ1820.4-1433|275.108|-14.552|9.00|AXJ1820.5-1434||275.1255|-14.5731|27.06|22.80|31.59|0.00|2.47|2.19|2.77|1.20|0.0000|NULL|0|13|HMXB
966|SWIFTJ1821.4-1320|275.346|-13.338|10.20|CXOUJ182119.7-131838|IGRJ18214-1318|275.3320|-13.3108|30.21|25.72|34.98|0.00|2.37|2.11|2.64|1.00|0.0000|NULL|0|13|HMXB
967|SWIFTJ1822.0+6421|275.402|64.332|13.40|H1821+643||275.4888|64.3434|18.85|15.83|22.12|0.00|2.43|2.19|2.71|0.20|0.2970|45.73|0|8|Sy1
968|SWIFTJ1821.6+5953|275.414|59.891|5.56|2MASXJ18212680+5955209||275.3619|59.9225|14.37|9.67|19.60|0.00|1.33|0.80|1.86|1.10|0.0990|44.55|0|4|Sy1
969|SWIFTJ1823.7-3023|275.887|-30.364|514.84|4U1820-30||275.9186|-30.3611|952.86|950.47|955.25|0.00|5.16|5.14|5.17|261.60|0.0000|NULL|1|14|LMXB/NS
970|SWIFTJ1824.3-5624|276.065|-56.386|15.54|IC4709||276.0808|-56.3692|42.55|38.04|47.22|0.00|1.99|1.84|2.15|2.10|0.0169|43.44|0|5|Sy2
971|SWIFTJ1824.2+1845|276.085|18.779|6.79|2MASXJ18241083+1846088||276.0451|18.7691|18.25|13.50|23.51|0.00|1.88|1.47|2.31|0.80|0.0670|44.30|0|5|Sy2
972|SWIFTJ1824.4-1425|276.099|-14.420|8.16|IGRJ18246-1425|XTEJ1824-141|276.0990|-14.4154|18.99|15.71|22.52|0.00|3.33|2.89|3.84|0.50|0.0000|NULL|0|10|Pulsar
973|SWIFTJ1825.4+0000|276.363|-0.012|28.32|4U1822-000||276.3421|-0.0122|49.34|47.12|51.59|0.00|5.52|5.27|5.80|1.20|0.0000|NULL|0|14|LMXB/NS
974|SWIFTJ1825.7+7215|276.433|72.206|4.96|VIIZw800||276.5897|72.1506|8.51|5.29|12.29|0.00|2.13|1.59|2.82|0.70|-1.0000|NULL|0|2|Galaxypair
975|SWIFTJ1825.7-3705|276.477|-37.091|235.34|4U1822-371|V691CrA|276.4450|-37.1053|492.25|489.33|495.16|0.00|3.65|3.63|3.66|498.10|0.0000|NULL|1|14|LMXB
976|SWIFTJ1826.1-0710|276.516|-7.170|6.97|1RXSJ182557.5-071021||276.4899|-7.1730|20.96|16.42|25.90|0.00|2.27|1.91|2.66|0.50|0.0370|43.82|0|4|Sy1
977|SWIFTJ1826.2-1452|276.557|-14.865|6.32|RXJ1826.2-1450|RXJ1826.2-1450|276.5630|-14.8480|31.75|25.59|38.30|0.00|1.48|1.17|1.79|0.30|0.0000|NULL|0|13|HMXB
978|SWIFTJ1826.8+3254|276.657|32.881|7.57|2MASXJ18263239+3251300||276.6350|32.8583|18.05|13.61|22.86|0.00|1.76|1.43|2.12|0.80|0.0220|43.30|0|5|Sy2
979|SWIFTJ1829.4-2346|277.384|-23.785|598.02|Ginga1826-24|V4634Sgr|277.3675|-23.7913|1691.54|1686.93|1696.16|0.00|2.32|2.31|2.32|569.40|0.0000|NULL|0|14|LMXB/NS
980|SWIFTJ1829.4+4846|277.405|48.781|6.90|3C380||277.3820|48.7460|18.22|13.77|23.04|0.00|1.55|1.20|1.90|1.60|0.6920|46.59|0|8|Sy1.5LPQ
981|SWIFTJ1830.8+0928|277.709|9.476|4.80|2MASXJ18305065+0928414||277.7110|9.4783|3.11|0.94|6.58|0.01|3.97|1.82|0.00|0.30|0.0190|42.40|0|5|Sy2
982|SWIFTJ1833.7-1032|278.377|-10.562|26.29|SNRG21.5-00.9||278.3833|-10.5600|79.37|74.36|84.51|0.00|2.15|2.04|2.25|1.00|0.0000|NULL|0|11|SNR
983|SWIFTJ1833.7-2105|278.410|-21.070|18.27|PKS1830-21||278.4162|-21.0611|85.43|79.04|91.97|0.00|1.46|1.35|1.58|0.50|2.5000|48.63|0|7|Blazar
984|SWIFTJ1835.0+3240|278.766|32.688|38.07|3C382||278.7641|32.6963|86.31|82.03|90.66|0.00|2.05|1.98|2.13|0.40|0.0579|44.84|0|4|Sy1
985|SWIFTJ1835.6-3259|278.910|-32.999|78.14|XB1832-330||278.9320|-32.9906|235.63|230.74|240.56|0.00|2.15|2.12|2.18|1.40|0.0000|NULL|0|14|LMXB/NS
986|SWIFTJ1836.9-5924|279.282|-59.420|6.64|Fairall49||279.2429|-59.4024|14.16|10.63|18.10|0.00|2.48|2.08|2.96|1.20|0.0202|43.12|4|5|Sy2
987|SWIFTJ1837.9-0657|279.510|-6.903|16.27|PSRJ1838-0655|HESSJ1837-069|279.5130|-6.9259|65.79|59.78|71.97|0.00|1.64|1.50|1.78|0.20|0.0000|NULL|0|10|PSR/PWN
988|SWIFTJ1838.4-6524|279.565|-65.435|46.66|ESO103-035||279.5848|-65.4276|111.73|107.55|115.98|0.00|2.13|2.08|2.19|11.30|0.0133|43.65|0|5|Sy2
989|SWIFTJ1839.1-5717|279.725|-57.276|8.77|SWIFTJ183905.82-571507.6|SWIFTJ1839.1-5717|279.7763|-57.2515|19.64|15.71|23.91|0.00|2.37|2.04|2.74|0.70|-1.0000|NULL|0|0|SRC/X-RAY
990|SWIFTJ1840.0+0501|279.991|5.030|188.22|SerX-1|MMSer|279.9896|5.0358|306.30|304.23|308.37|0.00|5.89|5.85|5.94|19.10|0.0000|NULL|0|14|LMXB/NS
991|SWIFTJ1840.9-0536|280.234|-5.604|9.08|AXJ1841.0-0535|IGRJ18410-0535|280.2518|-5.5963|22.98|18.88|27.43|0.00|2.59|2.27|2.96|0.80|0.0000|NULL|0|13|HMXB
992|SWIFTJ1841.2-0458|280.318|-4.946|20.32|1E1841-045|PSRB1841-04|280.3306|-4.9364|99.94|93.37|106.62|0.00|1.34|1.24|1.43|2.50|0.0000|NULL|0|10|AXP
993|SWIFTJ1842.5-1124|280.552|-11.421|25.27|SWIFTJ1842.2-1124||280.5399|-11.4475|74.98|69.83|80.26|0.00|2.03|1.92|2.14|0.50|0.0000|NULL|0|1|Transient
994|SWIFTJ1842.0+7945|280.640|79.775|50.68|3C390.3||280.5375|79.7714|101.21|97.50|104.98|0.00|2.01|1.96|2.06|0.80|0.0561|44.88|4|4|Sy1
995|SWIFTJ1844.5-6221|281.158|-62.368|16.20|Fairall51||281.2249|-62.3648|40.36|36.16|44.74|0.00|2.09|1.94|2.24|4.40|0.0142|43.26|0|4|Sy1
996|SWIFTJ1844.9-0435|281.237|-4.550|12.29|AXJ1845.0-0433|IGRJ18450-0435|281.2588|-4.5653|37.58|32.29|43.16|0.00|2.03|1.81|2.27|1.00|0.0000|NULL|0|13|HMXB
997|SWIFTJ1845.7+0052|281.396|0.872|32.92|Ginga1843+009||281.4039|0.8637|82.92|78.55|87.38|0.00|2.44|2.35|2.53|4.60|0.0000|NULL|0|13|HMXB
998|SWIFTJ1845.4+7211|281.473|72.218|6.82|CGCG341-006||281.3593|72.1838|11.54|8.33|15.16|0.00|2.20|1.80|2.67|0.80|0.0463|43.76|0|5|Sy2
999|SWIFTJ1846.5-0257|281.641|-2.970|12.87|AXJ1846.4-0258|PSRJ1846-0258|281.6020|-2.9740|41.81|36.33|47.55|0.00|1.89|1.69|2.10|0.90|0.0000|NULL|0|10|Pulsar
1000|SWIFTJ1852.2+8424A|281.872|84.435|5.42|SWIFTJ185024.2+842240|1RXSJ185014.9+842255|282.6010|84.3778|7.92|0.00|0.00|0.30|2.43|0.00|0.00|1.50|-1.0000|NULL|0|0|SRC/X-RAY
1001|SWIFTJ1852.2+8424B|281.872|84.435|5.42|1RXSJ184642.2+842506||281.7184|84.4184|8.79|0.00|0.00|2.13|0.59|0.00|0.00|1.20|-1.0000|NULL|0|0|SRC/X-RAY
1002|SWIFTJ1848.0-7832|282.012|-78.526|8.00|2MASXJ18470283-7831494||281.7618|-78.5304|16.63|12.83|20.76|0.00|2.06|1.73|2.41|0.90|0.0741|44.35|4|4|Sy1
1003|SWIFTJ1848.2-0310|282.043|-3.175|33.98|IGRJ18483-0311||282.0750|-3.1617|78.77|74.66|82.98|0.00|2.61|2.52|2.71|3.90|0.0000|NULL|0|13|HMXB/NS/SGFXT
1004|SWIFTJ1848.4+0040|282.096|0.668|4.99|NOVAAql1918||282.2275|0.5841|8.74|6.11|11.76|0.00|3.72|2.93|4.84|1.00|0.0000|NULL|0|12|Nova
1005|SWIFTJ1848.5-0046|282.114|-0.765|6.75|IGRJ18485-0047|G31.89724+0.31680|282.1056|-0.7764|16.82|12.59|21.59|0.00|2.47|2.03|2.98|0.60|-1.0000|NULL|0|0|SRC/Radio
1006|SWIFTJ1849.1-0005|282.266|-0.078|8.24|IGRJ18490-0000|2MASSJ8490182-0001190|282.2570|-0.0219|32.26|26.33|38.55|0.00|1.59|1.32|1.87|0.80|0.0000|NULL|0|15|XRB
1007|SWIFTJ1852.8+3002|283.197|30.054|5.50|SWIFTJ185249.5+300428||283.2063|30.0746|13.64|9.40|18.44|0.00|1.96|1.49|2.48|1.80|-1.0000|NULL|0|0|
1008|SWIFTJ1853.0-0843|283.282|-8.697|49.44|4U1850-086||283.2703|-8.7057|136.50|131.76|141.35|0.00|2.27|2.21|2.33|1.60|0.0000|NULL|1|14|LMXB/NS
1009|SWIFTJ1856.5-7851|283.485|-78.903|5.30|ESO025-G002||283.6679|-78.8984|10.96|7.09|15.31|0.02|1.93|1.43|2.53|0.90|0.0289|43.32|0|4|Sy1
1010|SWIFTJ1855.0-3110|283.762|-31.149|53.44|V1223Sgr||283.7593|-31.1635|117.71|114.09|121.39|0.00|2.93|2.87|3.00|10.70|0.0000|NULL|1|9|CV/DQHer
1011|SWIFTJ1855.5+0516|283.876|5.272|5.27|SWIFTJ1855.5+0516||283.8611|5.3336|17.99|0.00|0.00|0.13|1.24|0.00|0.00|0.40|-1.0000|NULL|7|0|
1012|SWIFTJ1855.5-0237|283.886|-2.634|80.84|XTEJ1855-026||283.8767|-2.6046|197.75|193.52|202.01|0.00|2.55|2.51|2.58|25.00|0.0000|NULL|0|13|HMXB/NS
1013|SWIFTJ1856.1+1539|283.981|15.634|11.94|2MASXJ18560128+1538059|2E1853.7+1534|284.0021|15.6320|30.18|25.85|34.75|0.00|2.15|1.94|2.38|0.50|0.0840|44.72|0|4|Sy1
1014|SWIFTJ1856.8+0519|284.202|5.324|9.05|XTEJ1856+053||284.1786|5.3094|29.23|0.00|0.00|0.03|1.83|0.00|0.00|3.50|0.0000|NULL|0|13|HMXB/BHcandidate
1015|SWIFTJ1856.6-5443|284.205|-54.696|5.71|2MASXJ18564935-5442298||284.2058|-54.7083|15.62|11.18|20.55|0.00|1.99|1.56|2.47|0.30|0.0563|44.07|0|4|Sy1
1016|SWIFTJ1856.2-7829|284.329|-78.507|10.98|2MASXJ18570768-7828212||284.2823|-78.4725|24.22|20.08|28.61|0.00|1.97|1.72|2.23|0.30|0.0420|44.00|4|4|Sy1
1017|SWIFTJ1858.9+0329|284.725|3.442|5.81|XTEJ1858+034||284.6790|3.4340|10.54|7.53|14.02|0.00|3.30|2.64|4.26|0.60|0.0000|NULL|0|13|HMXB/NS
1018|SWIFTJ1900.2-2455|285.050|-24.939|168.92|HETEJ1900.1-2455||285.0360|-24.9205|483.25|478.55|487.97|0.00|2.28|2.26|2.29|26.20|0.0000|NULL|1|14|LMXB/msPSR
1019|SWIFTJ1901.6+0129|285.403|1.451|19.27|XTEJ1901+014||285.4208|1.4385|55.37|50.57|60.33|0.00|2.11|1.98|2.25|1.40|0.0000|NULL|0|15|XRB/NS
1020|SWIFTJ1903.9+3349|285.985|33.815|7.27|UGC11397||285.9548|33.8447|19.68|15.13|24.55|0.00|1.69|1.36|2.02|1.20|0.0151|43.00|0|2|Galaxy
1021|SWIFTJ1905.4+4231|286.344|42.515|5.96|CGCG229-015||286.3581|42.4610|11.14|7.52|15.20|0.00|2.03|1.59|2.53|1.00|0.0279|43.30|0|4|Sy1
1022|SWIFTJ1907.3-2050|286.833|-20.819|6.35|V1082Sgr||286.8411|-20.7808|11.69|8.88|14.83|0.00|3.74|3.07|4.66|1.00|0.0000|NULL|0|9|CV
1023|SWIFTJ1909.6+0948|287.414|9.842|86.52|4U1907+09||287.4079|9.8303|180.21|177.23|183.21|0.00|3.50|3.46|3.54|154.70|0.0000|NULL|1|13|HMXB/NS
1024|SWIFTJ1910.8+0739|287.719|7.597|103.96|4U1908+075|2MASSJ19104821+0735516|287.7000|7.5961|261.00|257.02|264.99|0.00|2.62|2.59|2.64|38.80|0.0000|NULL|0|13|HMXB/NS
1025|SWIFTJ1911.2+0036|287.817|0.610|78.78|AqlX-1||287.8167|0.5850|205.27|200.65|209.92|0.00|2.31|2.27|2.34|2.30|0.0000|NULL|0|14|LMXB
1026|SWIFTJ1912.0+0500|287.947|4.977|59.80|SS433||287.9565|4.9827|133.09|129.42|136.82|0.00|2.81|2.76|2.87|13.20|0.0000|NULL|0|15|uQuasar
1027|SWIFTJ1913.3-5010|288.284|-50.155|5.05|ESO231-G026||288.3115|-50.1829|19.33|13.87|25.27|0.00|1.46|1.04|1.89|0.20|0.0625|44.26|0|5|Sy2
1028|SWIFTJ1914.0+0951|288.530|9.892|38.06|IGRJ19140+0951|2MASSJ19140422+0952577|288.5176|9.8829|102.90|98.74|107.13|0.00|2.47|2.40|2.53|15.50|0.0000|NULL|0|13|HMXB
1029|SWIFTJ1915.3+1057|288.806|10.967|1904.61|GRS1915+105||288.7983|10.9456|4325.27|4321.65|4328.90|0.00|3.08|3.08|3.08|106.70|0.0000|NULL|0|14|LMXB/BH
1030|SWIFTJ1918.6-0516|289.692|-5.236|80.34|4U1916-053|V1405Aql|289.6995|-5.2381|197.48|193.03|201.97|0.00|2.48|2.44|2.52|1.90|0.0000|NULL|1|14|LMXB/NS
1031|SWIFTJ1919.4-2958|289.839|-29.965|6.12|PKS1916-300||289.8667|-29.9694|15.46|11.44|19.96|0.00|2.53|2.09|3.08|0.60|0.1668|45.07|0|8|Sy1.9
1032|SWIFTJ1921.1-5842|290.290|-58.707|21.57|ESO141-G055||290.3090|-58.6703|54.42|50.04|58.92|0.00|2.06|1.95|2.18|2.70|0.0360|44.21|0|4|Sy1
1033|SWIFTJ1921.1+4356|290.304|43.967|21.11|ABELL2319||290.1889|43.9619|24.08|21.88|26.42|0.00|3.58|3.34|3.86|1.40|0.0557|44.25|4|3|GalaxyCluster
1034|SWIFTJ1922.7-1716|290.682|-17.297|13.46|SWIFTJ1922.7-1716||290.6542|-17.2842|38.13|33.23|43.28|0.00|2.18|1.98|2.39|0.90|0.0000|NULL|0|15|XRB/uQuasar?
1035|SWIFTJ1924.5+5014|291.099|50.225|9.03|CHCyg|2MASSJ19243305+5014289|291.1378|50.2414|11.85|9.74|14.16|0.00|3.43|3.02|3.94|1.30|0.0000|NULL|3|12|Symb/WD
1036|SWIFTJ1925.0+5041|291.250|50.686|5.07|2MASXJ19250215+5043134|1RXSJ192503.1+504315|291.2591|50.7204|10.42|6.92|14.40|0.00|1.99|1.52|2.52|0.80|-1.0000|NULL|0|2|Galaxy
1037|SWIFTJ1926.9+4140|291.662|41.562|6.99|2MASXJ19263018+4133053||291.6258|41.5514|13.01|9.49|16.97|0.00|2.28|1.88|2.77|0.90|0.0710|44.20|0|5|Sy2
1038|SWIFTJ1928.0+7356|291.990|73.940|5.95|4C+73.18||291.9520|73.9670|12.50|8.86|16.55|0.00|1.89|1.49|2.33|0.50|0.3021|45.56|0|7|BLLacLPQ
1039|SWIFTJ1929.8+1821|292.536|18.348|6.93|SWIFTJ192955.7+181839|IGR19294+1816|292.4821|18.3107|12.67|9.66|16.08|0.00|3.00|2.54|3.58|0.90|0.0000|NULL|0|13|HMXB,SFXT?
1040|SWIFTJ1930.5+3414|292.550|34.194|12.47|2MASXJ19301380+3410495||292.5575|34.1805|27.44|23.34|31.75|0.00|1.96|1.76|2.17|1.10|0.0629|44.42|0|4|Sy1
1041|SWIFTJ1933.9+3258|293.441|32.935|10.14|2MASSJ19334715+3254259|1RXSJ193347.6+325422|293.4483|32.9061|20.98|17.03|25.25|0.00|2.12|1.85|2.41|0.90|0.0578|44.22|0|4|Sy1.2QSO
1042|SWIFTJ1937.5-0613|294.381|-6.223|9.81|2MASXJ19373299-0613046||294.3880|-6.2180|23.21|19.05|27.70|0.00|2.51|2.22|2.85|0.70|0.0103|42.74|0|4|Sy1.5
1043|SWIFTJ1938.1-5108|294.544|-51.173|6.54|2MASXJ19380437-5109497||294.5183|-51.1638|15.05|11.12|19.44|0.00|2.30|1.90|2.78|0.30|0.0400|43.75|0|4|Sy1.2
1044|SWIFTJ1940.3-1028|295.049|-10.435|23.52|V1432Aql||295.0478|-10.4236|49.28|45.62|53.08|0.00|2.96|2.81|3.12|1.00|0.0000|NULL|4|9|CV/AMHer
1045|SWIFTJ1940.4-3015|295.111|-30.254|7.26|IGRJ19405-3016|2MASXJ19401507-3015522|295.0629|-30.2644|21.63|16.85|26.79|0.00|2.04|1.71|2.38|0.80|0.0520|44.14|0|5|Sy2
1046|SWIFTJ1942.6-1024|295.648|-10.338|24.79|NGC6814||295.6694|-10.3235|77.27|71.93|82.75|0.00|1.95|1.85|2.06|1.40|0.0052|42.67|4|4|Sy1.5
1047|SWIFTJ1943.5+2120|295.978|21.286|11.46|SWIFTJ1943536.21+211822.9|IGRJ19443+2117|295.9842|21.3064|28.29|23.88|32.98|0.00|2.12|1.88|2.37|0.40|-1.0000|NULL|0|0|SRC/X-ray
1048|SWIFTJ1945.6+2722|296.397|27.362|14.42|XTEJ1946+275||296.4140|27.3654|23.44|20.73|26.35|0.00|3.15|2.91|3.43|2.20|0.0000|NULL|0|13|HMXB
1049|SWIFTJ1947.3+4447|296.862|44.835|11.43|2MASXJ19471938+4449425||296.8307|44.8284|23.95|20.22|27.92|0.00|2.11|1.90|2.35|1.10|0.0539|44.22|3|5|Sy2
1050|SWIFTJ1949.5+3012|297.387|30.225|23.07|KS1947+300||297.3771|30.2067|44.47|40.85|48.22|0.00|2.46|2.33|2.60|1.20|0.0000|NULL|0|13|HMXB/NS
1051|SWIFTJ1952.4+0237|298.058|2.502|10.26|3C403||298.0660|2.5070|34.33|28.82|40.12|0.00|1.68|1.46|1.92|1.00|0.0590|44.46|0|5|Sy2
1052|SWIFTJ1953.0+3256|298.250|32.930|5.93|SNRG068.8+02.6|CBT80|298.2310|32.9296|13.44|9.39|17.95|0.00|2.00|1.58|2.51|0.90|0.0000|NULL|4|11|SNR
1053|SWIFTJ1955.8+3203|298.931|32.100|162.73|4U1954+31|TYC2673-2004-1|298.9264|32.0970|277.26|274.16|280.38|0.00|2.82|2.80|2.84|119.80|0.0000|NULL|0|14|LMXB
1054|SWIFTJ1958.4+3510|299.563|35.202|8580.06|CygX-1||299.5903|35.2016|21861.30|21856.70|21865.80|0.00|1.82|1.82|1.82|35867.00|0.0000|NULL|0|13|HMXB/BH
1055|SWIFTJ1958.3+3233|299.571|32.551|9.35|V2306Cyg||299.5604|32.5450|15.61|12.69|18.87|0.00|2.89|2.53|3.31|0.80|0.0000|NULL|0|9|CV/DQHer
1056|SWIFTJ1959.3+1143|299.830|11.724|11.07|4U1957+115|V1408Aql|299.8509|11.7090|19.00|15.72|22.59|0.00|2.99|2.63|3.41|0.80|0.0000|NULL|0|14|LMXB
1057|SWIFTJ1959.4+4044|299.880|40.734|57.79|CygnusA||299.8682|40.7339|137.65|133.36|142.04|0.00|1.92|1.88|1.97|3.40|0.0561|45.01|0|8|Sy2
1058|SWIFTJ1959.6+6507|299.992|65.138|22.84|QSOB1959+650|1ES1959+650|299.9994|65.1485|34.26|31.23|37.42|0.00|2.59|2.44|2.75|0.40|0.0470|44.25|4|7|BLLac
1059|SWIFTJ2000.6+3210|300.070|32.185|26.99|SWIFTJ2000522.0+320731|2MASSJ20002185+3211232|300.0913|32.1894|52.13|48.48|55.89|0.00|2.46|2.34|2.58|0.40|0.0000|NULL|0|13|HMXB
1060|SWIFTJ2001.0-1811|300.239|-18.154|6.91|2MASXJ20005575-1810274|IRAS19580-1818|300.2321|-18.1743|20.90|15.94|26.34|0.00|2.01|1.67|2.39|1.10|0.0373|43.83|0|4|Sy1merger
1061|SWIFTJ2006.4+3645|301.576|36.698|5.88|SWIFTJ200622.36+364140.9||301.5946|36.6942|11.72|8.33|15.53|0.00|2.33|1.91|2.84|1.00|-1.0000|NULL|0|0|Newsrc
1062|SWIFTJ2006.5+5619|301.615|56.346|5.75|2MASXJ20063331+5620364||301.6389|56.3435|10.21|7.05|13.82|0.00|2.30|1.85|2.86|0.40|0.0430|43.65|0|5|Sy2
1063|SWIFTJ2007.0-3433|301.753|-34.544|7.41|ESO399-20|ESO399-IG020NED02|301.7380|-34.5480|17.93|13.58|22.72|0.00|2.28|1.91|2.70|1.20|0.0249|43.41|0|4|Sy1GPAIR
